track_id,track_name,duration_minutes,popularity,explicit,primary_artist,all_artists,artist_count,artist_popularity,artist_followers,primary_genres,all_genres,genre_count,album_name,album_type,release_date,market,source_id,content_source,is_collaboration,is_recent,popularity_tier,duration_category
1WDPiUrNeuoRiAmtjIpTQm,Đến Thăm Anh Đi,4.38,43,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,FR,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Long
37V2WeqMC54TPFa7d9PsfM,Best Lesson,4.43,35,false,Aziz Hedra,Aziz Hedra,1,60,927021,indonesian pop,indonesian pop,1,Lesson Learned,album,2024-08-09T00:00:00.000+07:00,FR,1ShrAiTDbq2soLmIpmIvd8,new_releases,false,true,Niche,Long
5gxyGXLWQSKJJnD83mi9tf,Intro,1.07,29,false,Lil Wuyn,Lil Wuyn,1,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,An,album,2024-06-12T00:00:00.000+07:00,FR,0J9ZJ2vnTHm4NpzKVE779w,new_releases,false,true,Niche,Short
1WDPiUrNeuoRiAmtjIpTQm,Đến Thăm Anh Đi,4.38,43,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GA,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Long
0IAFmrpi9KF0PP3LONJonm,In The Dark,2.48,57,false,Armin van Buuren,Armin van Buuren | David Guetta | Aldae,3,73,4526504,trance,edm | electronica | progressive house | progressive trance | trance,5,In The Dark,single,2024-07-12T00:00:00.000+07:00,GA,34XrK5yFLziX15BSjDDiyO,new_releases,true,true,Moderate,Standard
7xKmcNxk4wF03Xpc4oIXbg,Get Lower,3.18,48,true,Steve Aoki,Steve Aoki | Lil Jon,2,69,3788173,electro house,crunk | edm | electro house,3,Get Lower,single,2024-02-09T00:00:00.000+07:00,GB,6L3OPsn0P4F6PNUDFGxDVV,new_releases,true,true,Moderate,Standard
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,4.37,61,false,Da LAB,Da LAB | Minh Tốc & Lam,2,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,GD,1miKX6uKi8aY4YSOKkrOHr,new_releases,true,true,Popular,Long
0t16UW7x9WLpf4vwZuj75f,Baccarat,3.06,10,true,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,GH,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Standard
6kvdjKkkd2QJ0arXpjCmfW,Ivy,3.23,42,false,Leon Bridges,Leon Bridges,1,72,1921994,retro soul,retro soul,1,Leon,album,2024-10-04T00:00:00.000+07:00,GM,6mHNMtHrXIdUWWuZD9njsG,new_releases,false,true,Moderate,Standard
6nTNtWCDuL2loiO1s7a3kF,Want Me Back,2.93,28,true,Ramengvrl,Ramengvrl | CLAUDIA | Taka Perry,3,42,77376,indonesian hip hop,indonesian hip hop | indonesian r&b | j-r&b | j-rap,4,Want Me Back,single,2024-09-13T00:00:00.000+07:00,GM,00wqpSXlPgNJpq7oeckRWx,new_releases,true,true,Niche,Standard
7FX4Ae2nf5U6Y42AEMR9lc,Lối Chơi (Interlude),2.38,38,false,Wren Evans,Wren Evans | itsnk,2,50,635176,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,LOI CHOI: The Neo Pop Punk,album,2023-12-17T00:00:00.000+07:00,GM,1c4nTHI2hreFeF5P37wf4f,new_releases,true,true,Niche,Standard
6kt0aieK8q9Ef4MrPxLYW5,Into The Groove,3.82,8,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,GN,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Long
1oKea0Pb26onx0Z33Yr5Y5,Go Up (feat. MaRI),3.48,14,true,Tiji Jojo,Tiji Jojo | MaRI,2,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,GQ,65zERkLZ5jhy7Emo8oEMWz,new_releases,true,true,Underground,Standard
4WOWDMV4BOFxinT2CmZLVj,toihomquaemtuyetlam,4.42,12,false,T.R.I,T.R.I,1,52,271264,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi,4,bíc iu,album,2023-11-28T00:00:00.000+07:00,GR,40enaPIYSa75HfEDU06Dqh,new_releases,false,true,Underground,Long
7Fr2Q6q3rAxFUcMkuvVrXO,Stateside,2.8,57,false,PinkPantheress,PinkPantheress,1,77,4730146,bedroom pop,bedroom pop,1,Stateside,single,2025-04-25T00:00:00.000+07:00,GT,5YDrgVxfvOkmp1OYjXB29z,new_releases,false,true,Moderate,Standard
7w08Nmx3HNHYH48Je7VIIC,Crazy Life,3.02,25,false,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,GT,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Niche,Standard
4cdY6unqCUrHHI7KOELiaq,Cả 2,3.54,45,true,Wxrdie,Wxrdie | QNT | SpideyBoy,3,60,687456,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GT,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Long
1wG0HYACxdu3Kdz3mI4ca6,Thèn Chóa,4.07,50,true,Wxrdie,Wxrdie | KayC,2,60,687456,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GW,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Long
6F1ALV5RXd2Ghs7CNwYC6G,Luật Anh (feat. Andree Right Hand),3.33,39,false,SOOBIN,SOOBIN | Andree Right Hand,2,62,1227574,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,BẬT NÓ LÊN,album,2024-06-25T00:00:00.000+07:00,GW,5tlCVkYaDAmAtJ5YxejpWi,new_releases,true,true,Niche,Standard
7KimZb0jVm9Lz1zttxASku,A Good Night,2.42,21,false,LOONY,LOONY,1,37,59421,alternative r&b,alternative r&b,1,Nothing Else Feels The Same,single,2023-12-08T00:00:00.000+07:00,GW,5qBY1K1C7QoXWlmZ2yvV5L,new_releases,false,true,Niche,Standard
7IrBKNBMGIDv8od1EEaQPk,WTF R U!?,2.55,30,true,Don Diablo,Don Diablo | Lucky Luke,2,64,1843842,future house,edm | future house | slap house,3,WTF R U!?,single,2024-01-26T00:00:00.000+07:00,GY,1qNBQh6STwsh2iP8bFecSg,new_releases,true,true,Niche,Standard
4cAVjrQKhvYrirCdD3u4Iu,Unwind,3.29,26,false,Shi Shi,Shi Shi,1,47,203881,chinese r&b,c-pop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,6,Boomerang,album,2023-12-01T00:00:00.000+07:00,GY,2V2VAi4Rb2aDUWBtSvICMR,new_releases,false,true,Niche,Standard
37V2WeqMC54TPFa7d9PsfM,Best Lesson,4.43,35,false,Aziz Hedra,Aziz Hedra,1,60,927021,indonesian pop,indonesian pop,1,Lesson Learned,album,2024-08-09T00:00:00.000+07:00,HK,1ShrAiTDbq2soLmIpmIvd8,new_releases,false,true,Niche,Long
5AESgkEOkftzxGqIgqR0bt,Dark Vacay,3.56,67,false,Cigarettes After Sex,Cigarettes After Sex,1,83,17261912,dream pop,dream pop,1,X's,album,2024-07-12T00:00:00.000+07:00,HK,10i6evsxSFs2fuPQRWvI6I,new_releases,false,true,Popular,Long
3HCdFONw2wvrRsvJ5mcEDC,Lu Mờ (feat. Kris V),3.75,43,false,SOOBIN,SOOBIN | Kris V,2,62,1227574,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,BẬT NÓ LÊN,album,2024-06-25T00:00:00.000+07:00,HK,5tlCVkYaDAmAtJ5YxejpWi,new_releases,true,true,Moderate,Long
4CelEvSO1E3stARxdh2iX6,like that x4 (Instrumental),2.12,3,false,KIRE,KIRE,1,36,39802,chinese r&b,c-pop | chinese hip hop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,7,like that x4,single,2024-01-02T00:00:00.000+07:00,HN,4UWdCcyQ9m7p7kaKFMIq2Q,new_releases,false,true,Underground,Standard
1oKea0Pb26onx0Z33Yr5Y5,Go Up (feat. MaRI),3.48,14,true,Tiji Jojo,Tiji Jojo | MaRI,2,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,HR,65zERkLZ5jhy7Emo8oEMWz,new_releases,true,true,Underground,Standard
4XUsBv2SV8sPDFrhe0qRHm,INTERLUNAR,0.96,17,false,Coldzy,Coldzy,1,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,MEDICINE,album,2024-06-03T00:00:00.000+07:00,HR,6QOYGkZuyXSpEZubRkR0oI,new_releases,false,true,Underground,Short
4htDnPDKqBYwcPNKbUmFig,Đừng nhấc máy em,3.94,10,false,Kimmese,Kimmese | Minh Tốc | Pablo Yang,3,38,31687,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,FTOK,single,2023-12-06T00:00:00.000+07:00,HR,0SPyp6rOaeAbWQQAHJPMTU,new_releases,true,true,Underground,Long
2kHjNMbCpe9uGXEHJzkoDR,Mấy Đứa Nhóc,4.38,42,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,HT,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Long
0uCxZuVgt1OYIfSp6zqsoD,Sẽ Làm Lành,3.14,23,false,BigDaddy,BigDaddy,1,53,353200,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,NHÂN TRẦN,album,2024-11-13T00:00:00.000+07:00,HT,2GBGr5d7QmSFkETVAsgWvx,new_releases,false,true,Niche,Standard
34uZBXqX9xZdqZEBr7RIBl,MEDICINE,1.84,18,false,Coldzy,Coldzy | Minsicko,2,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,MEDICINE,album,2024-06-03T00:00:00.000+07:00,HT,6QOYGkZuyXSpEZubRkR0oI,new_releases,true,true,Underground,Short
2kmRNdU0GIxb8099z45WQn,Ghetto Honeybee,3.93,40,false,Leon Bridges,Leon Bridges,1,72,1921994,retro soul,retro soul,1,Leon,album,2024-10-04T00:00:00.000+07:00,HU,6mHNMtHrXIdUWWuZD9njsG,new_releases,false,true,Moderate,Long
7K3UEFknFEw7RkrZonIZCM,Reminiscence,3.92,28,false,Ardhito Pramono,Ardhito Pramono | Erikson Jayanto,2,55,1155080,indonesian jazz,indonesian indie | indonesian jazz,2,Roadtrip,album,2024-05-17T00:00:00.000+07:00,HU,6udjCLHRuFO5Yjxy2pBlky,new_releases,true,true,Niche,Long
7vvncPk5gOte6izMrw4NaG,Chấp Niệm,4.9,22,false,Nguyên Hà,Nguyên Hà,1,41,217009,v-pop,v-pop | vietnam indie,2,Như Lần Đầu,single,2023-12-03T00:00:00.000+07:00,HU,1PjzuwUsejGUFGMIlMIYoC,new_releases,false,true,Niche,Long
40U3n1f6R2LsKEzVItiZTh,Con Cá Con Chim,3.68,37,false,Da LAB,Da LAB,1,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,IE,1miKX6uKi8aY4YSOKkrOHr,new_releases,false,true,Niche,Long
7sOBXuIjekNDkivaurAHgD,Teddy's Tune,0.9,38,false,Leon Bridges,Leon Bridges,1,72,1921994,retro soul,retro soul,1,Leon,album,2024-10-04T00:00:00.000+07:00,IE,6mHNMtHrXIdUWWuZD9njsG,new_releases,false,true,Niche,Short
7EPMEvwZRDO6NgCozCWy9O,Your Favorite Food,4.51,14,false,Oslo Ibrahim,Oslo Ibrahim,1,31,30184,indonesian indie,indonesian indie | indonesian r&b,2,Head Head Head,album,2024-09-06T00:00:00.000+07:00,IE,33FyjsUxmurzCXDwfqaZdG,new_releases,false,true,Underground,Long
6neduHxFO5U17QZ3mdrvZ3,Slower,3.91,15,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,IE,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Long
2kHjNMbCpe9uGXEHJzkoDR,Mấy Đứa Nhóc,4.38,42,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,IL,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Long
1aYyukg2XcBuyRZEs5uoTh,L.A. Times,4.14,19,true,Travis,Travis,1,58,1148669,britpop,britpop,1,L.A. Times,album,2024-07-12T00:00:00.000+07:00,IL,7wYyR1xrLO0uWxBlanysNT,new_releases,false,true,Underground,Long
5wH506yZUyWjhXGuE29OFZ,Anh mời mẹ nghỉ hiu,3.04,18,false,Phuc Du,Phuc Du | CM1X,2,50,121834,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Để cho anh cưa,single,2024-03-06T00:00:00.000+07:00,IL,0woJbWw5KwUZXG3p6ZKM85,new_releases,true,true,Underground,Standard
7r3hNQNjD2lRXnIfGEi5vl,TMT,3.9,21,false,Shi Shi,Shi Shi | Sean Ko,2,47,203881,chinese r&b,c-pop | chinese indie | chinese r&b | mandopop | taiwanese indie | taiwanese pop,6,Boomerang,album,2023-12-01T00:00:00.000+07:00,IN,2V2VAi4Rb2aDUWBtSvICMR,new_releases,true,true,Niche,Long
2TEQjp0rvFCkvblKvttwKf,Wanna Be Yours,3.16,42,false,Pamungkas,Pamungkas,1,71,6820870,indonesian indie,indonesian indie | indonesian pop,2,Hardcore Romance,album,2024-08-21T00:00:00.000+07:00,IQ,4LvgUXgET9nwyO1wpRpR0Y,new_releases,false,true,Moderate,Standard
4PJtydJOxVcPHCoVUZsVyw,Hào Quang,3.34,35,false,Lil Wuyn,Lil Wuyn | Rhymastic,2,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,An,album,2024-06-12T00:00:00.000+07:00,IQ,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Niche,Standard
4htDnPDKqBYwcPNKbUmFig,Đừng nhấc máy em,3.94,10,false,Kimmese,Kimmese | Minh Tốc | Pablo Yang,3,38,31687,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,FTOK,single,2023-12-06T00:00:00.000+07:00,IQ,0SPyp6rOaeAbWQQAHJPMTU,new_releases,true,true,Underground,Long
6ImWeruCQWxZ9WNodYwjvg,Anh Freestyle,2.87,54,true,Wxrdie,Wxrdie | Gill,2,60,687456,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,IS,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Standard
72ictTz6o0dusD2QpCn4bn,TETVOVEN,3.29,56,false,Wxrdie,Wxrdie | Andree Right Hand | Machiot,3,60,687456,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,TETVOVEN,single,2023-12-03T00:00:00.000+07:00,IS,3jwSlUKUdfxcIuy3b2SCxc,new_releases,true,true,Moderate,Standard
34uZBXqX9xZdqZEBr7RIBl,MEDICINE,1.84,18,false,Coldzy,Coldzy | Minsicko,2,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,MEDICINE,album,2024-06-03T00:00:00.000+07:00,IT,6QOYGkZuyXSpEZubRkR0oI,new_releases,true,true,Underground,Short
54IQV8Yx7UT3KOKNntnR3a,Yêu Đơn Phương,4.98,4,false,Kimmese,Kimmese,1,38,31687,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,FTOK,single,2023-12-06T00:00:00.000+07:00,IT,0SPyp6rOaeAbWQQAHJPMTU,new_releases,false,true,Underground,Long
4OvFFy9nniyG6CsI86yNGL,Rest Of My Life,3.43,50,false,Jonas Blue,Jonas Blue | Sam Feldt | Endless Summer | Sadie Rose Van,4,71,3876215,tropical house,tropical house,1,Rest Of My Life,single,2024-01-19T00:00:00.000+07:00,FR,7zeA4kJCW5R6Qef90r2zQM,new_releases,true,true,Moderate,Standard
0Ah2M5xGL63ZFkACpTRfiE,More Life,3.04,32,false,Lil Wuyn,Lil Wuyn,1,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,An,album,2024-06-12T00:00:00.000+07:00,GB,0J9ZJ2vnTHm4NpzKVE779w,new_releases,false,true,Niche,Standard
45N9Y1txXBiH8jS5lkB5fN,Ocean in the Night - Orchestra Version,5.03,3,false,Elephant Gym,Elephant Gym | Hom Shenhao,2,34,165965,math rock,chinese indie | math rock | midwest emo | post-rock | taiwanese indie,5,Happy Prince,single,2023-11-28T00:00:00.000+07:00,GB,37ragGvhMrZgxxyOe9wlKo,new_releases,true,true,Underground,Extended
1dYnsPnOyKlNWRMUYRXosc,Tổng Kết,3.2,40,true,Wxrdie,Wxrdie | Lil Wuyn,2,60,687456,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GE,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Standard
1oKea0Pb26onx0Z33Yr5Y5,Go Up (feat. MaRI),3.48,14,true,Tiji Jojo,Tiji Jojo | MaRI,2,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,GN,65zERkLZ5jhy7Emo8oEMWz,new_releases,true,true,Underground,Standard
1N0xyjNNozqmVnGQB8YGam,AIRPLANE MODE,1.74,30,false,Coldzy,Coldzy,1,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,MEDICINE,album,2024-06-03T00:00:00.000+07:00,GN,6QOYGkZuyXSpEZubRkR0oI,new_releases,false,true,Niche,Short
1BpjLA9nQYf06iNZaK8eWZ,illusion,3.26,55,false,Ryokuoushoku Shakai,Ryokuoushoku Shakai,1,61,1414527,j-pop,anime | j-pop | j-rock,3,illusion,single,2025-07-04T00:00:00.000+07:00,GQ,7tOkQxseZlORjYoyUkE0MZ,new_releases,false,true,Moderate,Standard
1Xehs3MscmdYqsEdpgSnPE,Friday Night Fantasy,2.07,20,false,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,GQ,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Niche,Standard
1WDPiUrNeuoRiAmtjIpTQm,Đến Thăm Anh Đi,4.38,43,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GQ,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Long
6ecdnYq7ob5tvxlT3U2xwV,Nu Cep,2.59,52,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GQ,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Standard
0yflKrlwBRQmKc7T9ASo9A,Đơn Giản Như Đan Rổ,2.91,21,false,BigDaddy,BigDaddy,1,53,353200,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,NHÂN TRẦN,album,2024-11-13T00:00:00.000+07:00,GT,2GBGr5d7QmSFkETVAsgWvx,new_releases,false,true,Niche,Standard
4PJtydJOxVcPHCoVUZsVyw,Hào Quang,3.34,35,false,Lil Wuyn,Lil Wuyn | Rhymastic,2,46,172612,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,An,album,2024-06-12T00:00:00.000+07:00,GT,0J9ZJ2vnTHm4NpzKVE779w,new_releases,true,true,Niche,Standard
0gnbh9qWMRTMNmRTRDXNgb,Lên Mặt Trăng,4.17,5,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,GT,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Long
1fsag6oPedN5lIrjs71xYL,HOODIE,3.87,33,false,Coldzy,Coldzy,1,44,58245,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,MEDICINE,album,2024-06-03T00:00:00.000+07:00,GW,6QOYGkZuyXSpEZubRkR0oI,new_releases,false,true,Niche,Long
0IAFmrpi9KF0PP3LONJonm,In The Dark,2.48,57,false,Armin van Buuren,Armin van Buuren | David Guetta | Aldae,3,73,4526504,trance,edm | electronica | progressive house | progressive trance | trance,5,In The Dark,single,2024-07-12T00:00:00.000+07:00,GY,34XrK5yFLziX15BSjDDiyO,new_releases,true,true,Moderate,Standard
6nTNtWCDuL2loiO1s7a3kF,Want Me Back,2.93,28,true,Ramengvrl,Ramengvrl | CLAUDIA | Taka Perry,3,42,77376,indonesian hip hop,indonesian hip hop | indonesian r&b | j-r&b | j-rap,4,Want Me Back,single,2024-09-13T00:00:00.000+07:00,HN,00wqpSXlPgNJpq7oeckRWx,new_releases,true,true,Niche,Standard
1Xehs3MscmdYqsEdpgSnPE,Friday Night Fantasy,2.07,20,false,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,HR,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Niche,Standard
3Xvao3VV3kUVSnR93bBZ4B,Heartless,3.84,24,false,Aziz Hedra,Aziz Hedra,1,60,927021,indonesian pop,indonesian pop,1,Lesson Learned,album,2024-08-09T00:00:00.000+07:00,HR,1ShrAiTDbq2soLmIpmIvd8,new_releases,false,true,Niche,Long
3MlLMBQxcbhAToQvMYiRoB,Little Time For Love,4.28,37,false,Ardhito Pramono,Ardhito Pramono,1,55,1155080,indonesian jazz,indonesian indie | indonesian jazz,2,Roadtrip,album,2024-05-17T00:00:00.000+07:00,HT,6udjCLHRuFO5Yjxy2pBlky,new_releases,false,true,Niche,Long
6EL7ZXdr0EaLRhVvV1xMXD,Fermeture,1.07,13,false,Dreane,Dreane,1,31,10608,indonesian indie,indonesian indie | indonesian r&b,2,Take Me,single,2024-01-26T00:00:00.000+07:00,IE,31yx6tPI7RvMRN0yvDqf4r,new_releases,false,true,Underground,Short
2I9QJOvD1lamK9tHffY4La,Miền Đất Hứa,3.99,33,false,Hoàng Thùy Linh,Hoàng Thùy Linh | Đen,2,49,881483,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,Miền Đất Hứa,single,2023-11-27T00:00:00.000+07:00,IN,158jBhgDeXUrzDvSEA6hlL,new_releases,true,true,Niche,Long
6t4COyo0AmQjUA1LsGRjoQ,B'Ignite,3.59,4,false,Kimmese,Kimmese,1,38,31687,vietnamese hip hop,v-pop | vietnam indie | vietnamese hip hop,3,FTOK,single,2023-12-06T00:00:00.000+07:00,IQ,0SPyp6rOaeAbWQQAHJPMTU,new_releases,false,true,Underground,Long
5S2ObREaW7Dl1XMMC7SxGX,Miền Mộng Mị,2.78,45,false,AMEE,AMEE,1,56,1652522,v-pop,v-pop | vietnam indie | vietnamese hip hop,3,MỘNGMEE,single,2024-08-02T00:00:00.000+07:00,IS,2Wxld2nOotB59y33f2xrBU,new_releases,false,true,Moderate,Standard
6ck6J9O3UUSSSbPpP7r3O1,Give All,2.7,10,false,NUZB,NUZB | QuickBuck,2,31,18555,future house,bass house | brazilian bass | future house,3,Give All,single,2024-05-17T00:00:00.000+07:00,IS,07tlJPRw1kXHayjJ0rgatM,new_releases,true,true,Underground,Standard
0gTYGGMUm3dx6BGnGE2sEq,Why Do You Like Me,3.38,13,true,Tiji Jojo,Tiji Jojo,1,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,IT,65zERkLZ5jhy7Emo8oEMWz,new_releases,false,true,Underground,Standard
31UlmmwAzyD4MRgiz8d8JA,Cứu Lấy Anh,3.12,22,false,Da LAB,Da LAB,1,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,IT,1miKX6uKi8aY4YSOKkrOHr,new_releases,false,true,Niche,Standard
0Y2ipMuhAlOnIkTXcCKWlL,Get Money,2.7,48,true,Wxrdie,Wxrdie | Thai VG,2,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,FM,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Standard
6ecdnYq7ob5tvxlT3U2xwV,Nu Cep,2.59,52,true,Wxrdie,Wxrdie,1,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,FR,1wmnEWgcDdCcOujQpLwYxc,new_releases,false,true,Moderate,Standard
7K3UEFknFEw7RkrZonIZCM,Reminiscence,3.92,28,false,Ardhito Pramono,Ardhito Pramono | Erikson Jayanto,2,55,1155080,indonesian jazz,indonesian indie | indonesian jazz,2,Roadtrip,album,2024-05-17T00:00:00.000+07:00,FR,6udjCLHRuFO5Yjxy2pBlky,new_releases,true,true,Niche,Long
4LHNo9JhKj0BWw67oh5rXF,Outro II,2.72,43,false,Pamungkas,Pamungkas,1,71,6820870,indonesian indie,indonesian indie | indonesian pop,2,Hardcore Romance,album,2024-08-21T00:00:00.000+07:00,GD,4LvgUXgET9nwyO1wpRpR0Y,new_releases,false,true,Moderate,Standard
4FUGUW6kjowyIokZwQiLGc,Free Your Mind,3.22,7,false,Khắc Hưng,Khắc Hưng,1,37,4866,v-pop,v-pop | vietnam indie | vietnamese hip hop | vinahouse,4,Người Lạ Trong Mơ,album,2023-11-30T00:00:00.000+07:00,GD,5cLgaOUQ6oEz465yk5w1gN,new_releases,false,true,Underground,Standard
31UlmmwAzyD4MRgiz8d8JA,Cứu Lấy Anh,3.12,22,false,Da LAB,Da LAB,1,59,1208551,v-pop,v-pop | vietnam indie | vietnamese hip hop | vietnamese lo-fi | vinahouse,5,M∞N,album,2024-10-05T00:00:00.000+07:00,GE,1miKX6uKi8aY4YSOKkrOHr,new_releases,false,true,Niche,Standard
0q1QUbwF0d1PSvk0iR7LaG,Mr. G (feat. Deech),3.44,12,true,Tiji Jojo,Tiji Jojo | Deech,2,57,49840,j-rap,hip hop | j-rap,2,FNF,album,2025-03-07T00:00:00.000+07:00,GH,65zERkLZ5jhy7Emo8oEMWz,new_releases,true,true,Underground,Standard
27AEQr4wqfHyVpwgFgnGs6,Mời Em,3.39,58,true,Wxrdie,Wxrdie | Mcee Blue,2,60,687456,vietnamese hip hop,v-pop | vietnamese hip hop,2,THE WXRDIES,album,2024-11-12T00:00:00.000+07:00,GH,1wmnEWgcDdCcOujQpLwYxc,new_releases,true,true,Moderate,Standard
